source,name,primary_language,all_languages,classification,antipatterns,last_activity,stars_or_commits,forks,description
local:hyper-repos,cloudflare-dns-terraform,Zig,"Zig Shell JavaScript",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:33:22 +0100,85,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> "
local:hyper-repos,cloudguard-cli,Rust,"Rust Idris Shell Zig",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:33:24 +0100,96,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,cloudguard-server,Rust,"Rust Idris Shell Zig",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:33:17 +0100,100,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,cloud-sync-tuner,Shell,"Shell Zig Ruby Nix Python Rust",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA NIX_PRESENT,2026-07-09 09:52:48 +0100,128,0,"[![Sponsor](https://img.shields.io/badge/Sponsor-%E2%9D%A4-pink?logo=github)](https://github.com/sponsors/hyperpolymath)"
local:hyper-repos,conative-gating,Shell,"Shell Elixir Rust Zig Idris",DONE,NONE,2026-07-09 09:52:43 +0100,225,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = Conative Gati"
local:hyper-repos,conflow,Rust,"Rust Zig Shell",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:52:38 +0100,184,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = conflow - Con"
local:hyper-repos,contractiles,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:33:36 +0100,10,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,contractiles-a2-lab,Unknown,"Unknown",DONE,NONE,2026-07-02 14:30:10 +0100,7,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jew"
local:hyper-repos,cookie-rebound,Shell,"Shell Zig Idris",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:51:41 +0100,88,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = cookie-reboun"
local:hyper-repos,coord-tui,Rust,"Rust Shell",CLEAN,UNVERIFIED_RUST,2026-07-05 05:58:18 +0100,38,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = coord-tui ima"
local:hyper-repos,coq-jr,ReScript,"ReScript Haskell",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:33:42 +0100,102,0,"= Coq-Jr: Web-Native Interactive Theorem Proving image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: P"
local:hyper-repos,core-network-outpost,Shell,"Shell",DONE,NONE,2026-07-15 19:06:51 +0100,10,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 --> # core-network-outpost — a reproducible  dependability-first home-netwo"
local:hyper-repos,cut-calculus,Unknown,"Unknown",DONE,NONE,2026-06-16 19:26:03 +0100,5,0,"// SPDX-License-Identifier: MPL-2.0 // Copyright (c) 2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = cut-calculus "
local:hyper-repos,cyo,Shell,"Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-06-27 12:03:13 +0100,26,0,"[![Sponsor](https://img.shields.io/badge/Sponsor-%E2%9D%A4-pink?logo=github)](https://github.com/sponsors/hyperpolymath)"
local:hyper-repos,ddraig-ssg,Idris,"Idris",DONE,NONE,2026-06-24 20:28:02 +0100,24,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac"
local:hyper-repos,defiant,Zig,"Zig Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-06-27 16:43:24 +0100,163,0,"[![Sponsor](https://img.shields.io/badge/Sponsor-%E2%9D%A4-pink?logo=github)](https://github.com/sponsors/hyperpolymath)"
local:hyper-repos,developer-ecosystem,Shell,"Shell Idris Zig ReScript TypeScript Rust",MIGRATE,VITE_DEBATE,2026-07-13 15:28:15 +0100,484,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:https://i"
local:hyper-repos,dev-notes,Unknown,"Unknown",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06 22:29:32 +0100,3,0,"# dev-notes (private)  Estate working notes  audits  and recovery artifacts. Private by design (may reference owner data"
local:hyper-repos,dictask,Shell,"Shell Haskell Rust Zig C Idris",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:36:57 +0100,75,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,dicti0nary-attack,Rust,"Rust Shell Zig JavaScript ReScript",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-11 20:10:59 +0100,82,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = 🔐 dicti0na"
local:hyper-repos,docmatrix,Zig,"Zig ReScript Shell Rust",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-03 23:31:07 +0100,152,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:https://i"
local:hyper-repos,docudactyl,Julia,"Julia Idris Zig C Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:51:56 +0100,94,0,"= Docudactyl image:https://img.shields.io/badge/License-PMPL_1.0-blue.svg[MPL-2.0 link="https://github.com/hyperpolymath"
local:hyper-repos,dotfiles,Unknown,"Unknown",DONE,NONE,2026-06-27 12:04:20 +0100,40,0,"[![Sponsor](https://img.shields.io/badge/Sponsor-%E2%9D%A4-pink?logo=github)](https://github.com/sponsors/hyperpolymath)"
local:hyper-repos,dotmatrix-fileprinter,ReScript,"ReScript Rust JavaScript Zig Shell",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA VITE_DEBATE,2026-07-09 09:34:20 +0100,111,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,double-track-browser,ReScript,"ReScript JavaScript TypeScript Shell Zig Rust",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:23:03 +0100,201,0,"= DoubleTrack Browser  image:https://img.shields.io/badge/License-MPL_2.0-blue.svg[MPL-2.0-or-later link="https://openso"
local:hyper-repos,echidna,ReScript,"ReScript JavaScript Idris Rust Julia Zig C Shell V",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07 11:16:37 +0100,1369,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,echidnabot,Shell,"Shell Rust Idris JavaScript Zig Haskell V",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:52:02 +0100,310,0,"<!-- <!-- Owner: Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> --> SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyr"
local:hyper-repos,EchoBox,Elixir,"Elixir Julia",DONE,NONE,2026-06-21 01:20:32 +0100,17,0,"// SPDX-License-Identifier: MPL-2.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = EchoBox: Paleoclim"
local:hyper-repos,echo-types,Shell,"Shell JavaScript",MIGRATE,NONE,2026-07-12 05:48:45 +0100,510,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac"
local:hyper-repos,eclexia,Shell,"Shell Rust JavaScript Idris Zig C V",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-11 15:33:54 +0100,99,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,elixir-mcp-server,Zig,"Zig Elixir Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 23:15:43 +0100,102,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,email-octad-experiment,Shell,"Shell Idris Zig Python V Rust",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-06-25 10:03:45 +0100,68,0,"// SPDX-License-Identifier: MPL-2.0 // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk>  = em"
local:hyper-repos,empty-linter,ReScript,"ReScript JavaScript Shell Zig",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07 05:31:06 +0100,134,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,ensaid-spec,Shell,"Shell",DONE,NONE,2026-07-09 09:52:27 +0100,56,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,ephapax,JavaScript,"JavaScript Rust Idris Zig C Shell V",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:49:56 +0100,539,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Owner: Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCopyrightT"
local:hyper-repos,epistemic-types,Unknown,"Unknown",DONE,NONE,2026-07-13 23:57:49 +0100,20,0,"= Epistemic Types  This repository explores Agda formalizations of modal  epistemic  and echo-like type formers.  "
local:hyper-repos,error-lang,Idris,"Idris Shell Zig Rust Haskell JavaScript",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA VITE_DEBATE,2026-07-06 22:49:38 +0100,77,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,excel-economic-numbers-tool,Julia,"Julia ReScript JavaScript Rust Shell Zig",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:49:50 +0100,126,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,explicit-trust-plane,Idris,"Idris Shell Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:50:25 +0100,132,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,explore,Ruby,"Ruby",KILL,DIRECT_FFI_NO_HEXADECA,2026-05-27 17:32:06 +0000,10712,0,"# GitHub Explore  This repository houses all of the community-curated content for GitHub Topics and Collections.  [Topic"
local:hyper-repos,feedback-o-tron,Elixir,"Elixir Shell Zig Julia",CLEAN,NIF_WITHOUT_SNIF DIRECT_FFI_NO_HEXADECA,2026-07-14 15:51:09 +0100,224,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> = feedback-o-tr"
local:hyper-repos,ffmpeg-ffi,Idris,"Idris Zig Shell Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:50:34 +0100,71,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,filesoup,Shell,"Shell Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-12 12:46:34 +0100,226,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,fireflag,Shell,"Shell JavaScript ReScript Idris",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:26:05 +0100,210,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,flat-mate,Shell,"Shell JavaScript TypeScript",MIGRATE,DENO_NOT_BUN VITE_DEBATE,2026-06-27 12:08:31 +0100,105,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,flatracoon,Shell,"Shell C Zig Elixir JavaScript ReScript Idris",MIGRATE,DENO_NOT_BUN,2026-07-09 09:50:43 +0100,119,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,format-registrations,Idris,"Idris Shell",DONE,NONE,2026-07-02 01:20:10 +0100,69,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,formatrix-docs,ReScript,"ReScript Zig Shell Rust",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-03 22:53:34 +0000,128,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> image:https://i"
local:hyper-repos,frayed-knot-toolkit,Shell,"Shell Julia",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:50:48 +0100,40,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,fraying-model-computational-testbed,Shell,"Shell Zig Idris V Julia",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06 23:26:47 +0100,67,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,game-server-admin,Shell,"Shell Zig Idris JavaScript",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-07 19:09:20 +0100,135,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,gitbot-fleet,Shell,"Shell Elixir Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:50:55 +0100,525,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell // Owner: Jonathan D."
local:hyper-repos,git-reticulator,Rust,"Rust Idris Shell",CLEAN,UNVERIFIED_RUST,2026-07-09 09:56:09 +0100,86,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,git-scripts,ReScript,"ReScript JavaScript Elixir Shell",MIGRATE,NIF_WITHOUT_SNIF DIRECT_FFI_NO_HEXADECA VITE_DEBATE,2026-07-06 17:15:32 +0100,59,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,git-seo,Shell,"Shell",DONE,NONE,2026-07-07 22:54:34 +0100,7,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> "
local:hyper-repos,glyphbase,ReScript,"ReScript JavaScript Shell Zig Idris Erlang Rust C",MIGRATE,NIF_WITHOUT_SNIF UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA VITE_DEBATE,2026-07-15 19:51:45 +0100,6,0,"image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: PMPL-1.0 link="https://github.com/hyperpolymath/pa"
local:hyper-repos,gnpl,Zig,"Zig Idris Shell TypeScript",MIGRATE,NIF_WITHOUT_SNIF DIRECT_FFI_NO_HEXADECA,2026-07-15 19:50:28 +0100,7,0,"# GQLdt: Dependently-Typed Lithoglyph Query Language  image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[Licen"
local:hyper-repos,gossamer-archive,Shell,"Shell Java Zig Idris Rust",MIGRATE,NIF_WITHOUT_SNIF UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-10 00:57:51 +0100,217,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,grim-repo,ReScript,"ReScript JavaScript Shell",MIGRATE,DENO_NOT_BUN,2026-07-09 09:23:17 +0100,165,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,groove-archive,Zig,"Zig Idris JavaScript Shell Rust",MIGRATE,UNVERIFIED_RUST,2026-07-10 00:24:35 +0100,9,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // SPDX-FileCopyrightText: 2026 Jonathan D.A. Jewell = Groove Protocol Jonathan"
local:hyper-repos,gsbot,Rust,"Rust Shell",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-06-24 17:21:06 +0100,294,0,"= GSBot - Garment Sustainability Bot  image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: MPL-2.0 link"
local:hyper-repos,gv-clade-index,Shell,"Shell JavaScript",MIGRATE,NONE,2026-07-09 09:26:10 +0100,92,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,haec,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-13 08:18:56 +0100,28,0,"// SPDX-FileCopyrightText: © 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> // SPDX-License-Identi"
local:hyper-repos,hermeneia,Shell,"Shell Zig Idris V",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-12 21:21:57 +0100,27,0,"# Hermeneia  **Hermeneia is a voking language for querying what a particular can become under a use.**  It is the query "
local:hyper-repos,hesiod-dns-map,Shell,"Shell Haskell Rust",CLEAN,UNVERIFIED_RUST,2026-07-09 09:48:32 +0100,161,0,"image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: PMPL-1.0 link="https://github.com/hyperpolymath/pa"
local:hyper-repos,heterogenous-mobile-computing,Rust,"Rust Shell",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09 09:48:37 +0100,183,0,"image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: PMPL-1.0 link="https://github.com/hyperpolymath/pa"
local:hyper-repos,homebrew-tap,Shell,"Shell Ruby",MIGRATE,NONE,2026-07-09 09:23:27 +0100,49,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,hotchocolabot,Rust,"Rust",CLEAN,UNVERIFIED_RUST,2026-06-24 17:20:59 +0100,297,0,"= HotChocolaBot  image:[Palimpsest-MPL-1.0 link="https://github.com/hyperpolymath/palimpsest-license"]  *An Educational "
local:hyper-repos,hpm-crypto-rsr,Idris,"Idris Zig",DONE,NONE,2026-06-27 16:44:29 +0100,15,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,hpm-github-api-rsr,Idris,"Idris Zig",DONE,NONE,2026-06-24 17:20:42 +0100,10,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,hpm-http-client-rsr,Idris,"Idris Zig",DONE,NONE,2026-06-24 17:23:23 +0100,9,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,hpm-json-rsr,Idris,"Idris Zig",DONE,NONE,2026-06-24 18:04:02 +0100,9,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 // Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> // SPDX-FileCop"
local:hyper-repos,http-capability-gateway,Elixir,"Elixir Idris Zig Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-15 00:51:06 +0100,164,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,hybrid-automation-router,Idris,"Idris Zig Shell Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-13 12:13:07 +0100,157,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,hypatia,Shell,"Shell JavaScript Idris Elixir Rust Zig V Haskell",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-15 00:51:40 +0100,900,0,"image:https://img.shields.io/badge/license-MPL--2.0-blue.svg[MPL-2.0 link="https://www.mozilla.org/en-US/MPL/2.0/"]   //"
local:hyper-repos,hyperpolymath,Shell,"Shell PHP ReScript JavaScript",MIGRATE,DENO_NOT_BUN,2026-07-11 15:38:31 +0100,182,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 --> <!-- GENERATED from README.adoc by standards/.github/workflows/readme-der"
local:hyper-repos,hyperpolymath.github.io,Shell,"Shell",DONE,NONE,2026-07-09 09:23:41 +0100,92,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,hyperpolymath-sovereign-registry,Shell,"Shell",DONE,NONE,2026-07-09 09:23:48 +0100,85,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,idaptik-archive,Shell,"Shell ReScript JavaScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA VITE_DEBATE,2026-07-09 09:26:43 +0100,530,0,"<!-- SPDX-License-Identifier: AGPL-3.0-or-later SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@ope"
local:hyper-repos,idaptik-ums,Unknown,"Unknown",DONE,NONE,2026-06-27 12:13:21 +0100,18,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,ideas-to-alphas,Shell,"Shell JavaScript Idris Zig V",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-13 23:57:49 +0100,67,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,i-human,Idris,"Idris Zig Shell",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09 09:26:57 +0100,80,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,im-docs,Shell,"Shell",DONE,NONE,2026-07-06 23:26:10 +0100,163,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,info,Unknown,"Unknown",DONE,NONE,2026-06-04 14:56:47 +0100,11,0,"<!-- SPDX-License-Identifier: MPL-2.0 Copyright (c) Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> --> # Pandoc Extensio"
local:hyper-repos,infrastructure-automation,TypeScript,"TypeScript Shell Python",MIGRATE,DENO_NOT_BUN,2026-07-09 09:48:00 +0100,65,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,intsoc-transactor,Idris,"Idris Shell Zig Haskell C ReScript Rust",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09 09:27:21 +0100,98,0,"// SPDX-License-Identifier: CC-BY-SA-4.0 = intsoc-transactor Jonathan D.A. Jewell <j.d.a.jewell@open.ac.uk> :toc: left :"
local:hyper-repos,invariant-path,Shell,"Shell Rust",CLEAN,UNVERIFIED_RUST,2026-07-09 09:47:49 +0100,55,0,"<!-- SPDX-License-Identifier: CC-BY-SA-4.0 SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell <j.d.a.jewell@open.ac."
local:hyper-repos,ipfs-overlay,Shell,"Shell TypeScript Idris",MIGRATE,DENO_NOT_BUN,2026-07-09 09:27:28 +0100,179,0,"image:https://img.shields.io/badge/License-MPL--2.0-blue.svg[License: PMPL-1.0 link="https://github.com/hyperpolymath/pa"
